GEO_LON,GEO_LAT,MONTH,WEEKDAY,TIME,ROAD_CONDITION,LIGHT_CONDITION,HUMAN_FACTOR,TU1_DRIVER_ACTION,ROAD_DESCRIPTION,BICYCLE_IND,PEDESTRIAN_IND,INJURY_YN
-104.990240784,39.7384462771,7,4,16,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,1.0,0.0,0
-104.901846401,39.756601930500004,11,5,11,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,PARKING LOT,0.0,0.0,0
-104.996760501,39.7302687239,10,3,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,ALLEY RELATED,0.0,0.0,0
-104.98750019299999,39.718358146599996,10,3,17,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FAILED TO YIELD ROW,NON INTERSECTION,0.0,0.0,0
-105.00756923600001,39.746459366399996,10,2,19,DRY,DARK-LIGHTED,OTHER,FOLLOWED TOO CLOSELY,AT INTERSECTION,0.0,0.0,0
-104.918259283,39.6530787687,12,0,8,SLUSHY,DAY LIGHT,OTHER,EXCEED SAFE/POSTED SPEED,INTERSECTION RELATED,0.0,0.0,0
-104.95342058600001,39.7209747373,5,4,15,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.99221636600001,39.691010686,6,0,10,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.981546784,39.7129320679,8,3,17,DRY,DAY LIGHT,DISTRACTED,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.89794601700001,39.7696879177,7,4,16,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,PARKING LOT,0.0,0.0,0
-105.041696105,39.7093384025,11,5,3,DRY,DARK-UNLIGHTED,OTHER,CARELESS DRIVING,ALLEY RELATED,0.0,0.0,0
-104.98221528100001,39.7360201048,6,1,16,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.95339344700001,39.780121295,9,1,12,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.99754648700001,39.7535656465,11,0,13,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,PARKING LOT,0.0,0.0,0
-104.978856254,39.7703182246,4,1,15,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,0
-104.89371711700001,39.635474902,6,1,11,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.89989405200001,39.7328727831,4,2,7,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.90345539200001,39.740143940100005,9,5,23,WET,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,0
-104.90357081200001,39.778421731,6,4,16,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.989563048,39.7802671825,4,4,17,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.959167809,39.7916861419,7,1,17,DRY,DAY LIGHT,OTHER,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,0
-104.940579705,39.737493160999996,7,2,12,WET,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,0
-105.02512921299999,39.7234932588,6,1,13,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.96564547700001,39.7397454815,1,3,9,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,1.0,0
-105.01102064700001,39.7130473041,6,0,10,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-105.02038392799999,39.675016676700004,6,6,22,DRY,DARK-LIGHTED,DRIVER UNFAMILIAR WITH AREA,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,0
-105.034642928,39.7674059287,7,3,19,DRY,DAY LIGHT,AGGRESSIVE DRIVING,EXCEED SAFE/POSTED SPEED,INTERSECTION RELATED,0.0,0.0,0
-104.99096740600001,39.7461169466,5,3,8,DRY,DAY LIGHT,OTHER,TURNED FROM WRONG LANE OR POSITION,AT INTERSECTION,0.0,0.0,0
-105.006428226,39.7832654948,1,1,8,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,ROUNDABOUT,0.0,0.0,0
-104.90510774,39.6296058388,1,3,18,DRY,DARK-LIGHTED,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.98708998,39.6913206201,1,4,13,WET,DAY LIGHT,OTHER,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.88079818,39.7500334516,8,0,8,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,0
-104.906738123,39.6341412255,4,3,18,DRY,DAY LIGHT,OTHER,LANE VIOLATION,INTERSECTION RELATED,0.0,0.0,0
-105.02510832700001,39.7197513583,1,2,16,SNOWY,DARK-LIGHTED,OTHER,EXCEED SAFE/POSTED SPEED,AT INTERSECTION,0.0,0.0,0
-105.06389572,39.653478821,3,4,2,DRY,DARK-UNLIGHTED,DUI/DWAI/DUID,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.940259425,39.6925236114,10,2,12,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.959435613,39.7209805683,11,3,8,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,0
-104.922273081,39.653016207600004,9,4,8,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.903460165,39.7328936628,5,0,10,WET,DAY LIGHT,DRIVER INEXPERIENCE,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.967168304,39.7798824626,3,3,18,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.026585141,39.659470288099996,3,1,18,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,PARKING LOT,0.0,0.0,0
-104.92669001799999,39.730598784,1,3,12,DRY,DAY LIGHT,OTHER,OTHER,INTERSECTION RELATED,0.0,0.0,0
-104.84701241299999,39.7823877601,12,2,5,DRY,DAWN OR DUSK,OTHER,TURNED FROM WRONG LANE OR POSITION,DRIVEWAY ACCESS RELATED,0.0,0.0,0
-104.98745361,39.7013782788,7,1,18,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,0
-104.95528255200001,39.719253839000004,2,1,11,ICY,DAY LIGHT,OTHER,IMPROPER BACKING,INTERSECTION RELATED,0.0,0.0,0
-105.00634989,39.782263160999996,2,1,23,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,ROUNDABOUT,0.0,0.0,0
-104.967091606,39.780142912399995,9,6,17,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.974055274,39.7188862953,11,3,17,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,0
-104.90815793799999,39.738698959699995,2,6,14,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,0
-104.866892604,39.652695225,2,0,8,UNKOWN_ROAD,UNKOWN_LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,0.0,0
-104.974778171,39.7448351457,6,4,22,DRY,DARK-LIGHTED,DISTRACTED,FOLLOWED TOO CLOSELY,AT INTERSECTION,0.0,0.0,0
-104.986042631,39.7256460116,12,3,18,DRY,DARK-LIGHTED,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.987377969,39.7433561032,8,0,17,DRY,DAY LIGHT,DRIVER INEXPERIENCE,LANE VIOLATION,AT INTERSECTION,0.0,0.0,0
-105.046251055,39.7321500997,10,1,14,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,0
-104.94065489399999,39.6874905667,8,4,12,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.940608287,39.754417885100004,7,1,13,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.98271076200001,39.7604413711,6,4,18,DRY,DAY LIGHT,DRIVER UNFAMILIAR WITH AREA,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,0
-105.04320088600001,39.7080512248,3,6,19,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,0
-104.82554444,39.7740529271,12,1,17,DRY,DARK-LIGHTED,DRIVER UNFAMILIAR WITH AREA,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.98379260600001,39.718339190100004,12,3,17,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.968375849,39.7018261773,2,0,12,DRY,DAY LIGHT,DRIVER FATIGUE,OTHER,NON INTERSECTION,0.0,0.0,0
-104.86542263,39.765448616,3,3,8,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,DRIVEWAY ACCESS RELATED,0.0,0.0,0
-104.97341891399999,39.6900000924,9,5,1,DRY,DARK-LIGHTED,OTHER,OTHER,NON INTERSECTION,0.0,0.0,0
-104.92566725799999,39.6674844,3,0,12,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,0.0,0
-104.980133168,39.6873560277,11,2,11,DRY,DAY LIGHT,DISTRACTED,IMPROPER TURN,NON INTERSECTION,0.0,0.0,0
-105.00642351200001,39.7854506692,12,3,10,SNOWY,DAY LIGHT,DRIVER INEXPERIENCE,EXCEED SAFE/POSTED SPEED,AT INTERSECTION,0.0,0.0,0
-105.025105848,39.7211679132,3,1,1,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.692908305,39.8379736419,3,5,17,DRY,DAY LIGHT,OTHER,LANE VIOLATION,AT INTERSECTION,0.0,0.0,0
-105.03153793799999,39.769449791599996,3,0,11,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.991324062,39.744504275,12,4,14,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,NON INTERSECTION,0.0,1.0,0
-104.692908305,39.8379736419,9,0,17,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-105.003885459,39.711194552100004,8,4,18,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.968707127,39.711115038,12,3,17,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.98881226700001,39.6748918696,10,2,17,SNOWY WITH VISIBLE ICY ROAD TREATMENT,DAY LIGHT,AGGRESSIVE DRIVING,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,0
-105.024484449,39.7110956969,1,0,12,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,0
-104.940092014,39.733106628200005,1,1,13,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.97503755700001,39.7339375803,5,0,17,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,PARKING LOT,0.0,0.0,0
-105.023036084,39.6658525748,12,3,22,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,0
-104.98737950299999,39.7217398149,10,3,12,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,AT INTERSECTION,0.0,0.0,0
-104.993510444,39.711114645500004,8,4,17,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.941258565,39.7732396722,11,3,13,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,PARKING LOT,0.0,0.0,0
-104.973776845,39.7218829062,7,2,14,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.020162745,39.7338831837,3,6,22,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,0
-104.991928426,39.7533658323,6,1,16,DRY,DAY LIGHT,OTHER,OTHER,INTERSECTION RELATED,0.0,0.0,0
-105.002489493,39.747654150500004,11,4,19,DRY,DARK-LIGHTED,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,0
-104.94305133399999,39.7401403512,2,0,9,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-105.03854984200001,39.7623975304,6,1,21,DRY,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.011442835,39.6907023058,12,2,16,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,1.0,0
-104.971688787,39.7281849582,5,0,18,DRY,DAY LIGHT,OTHER,TURNED FROM WRONG LANE OR POSITION,AT INTERSECTION,0.0,0.0,0
-104.90322918700001,39.7796828117,7,0,10,DRY,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,0
-104.966635473,39.779300806500004,7,1,12,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,0
-105.03266172,39.7054676796,7,4,17,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.998855423,39.7401167147,2,2,6,DRY,DAWN OR DUSK,AGGRESSIVE DRIVING,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,0
-105.01345689899999,39.7256664949,3,0,13,WET,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,0.0,0
-104.99231610700001,39.7371539919,9,3,10,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,PARKING LOT,0.0,0.0,0
-104.95944833600001,39.6847260731,3,4,21,DRY,DARK-LIGHTED,OTHER,OTHER,HIGHWAY INTERCHANGE,0.0,0.0,0
-105.02386739299999,39.7093142521,9,0,23,DRY,DARK-UNLIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.03461031100001,39.7621376946,3,5,17,DRY,DAWN OR DUSK,OTHER,UNKOWN_DRIVER_ACTION,DRIVEWAY ACCESS RELATED,0.0,0.0,0
-104.84703711899999,39.774006631999995,7,4,22,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.992371145,39.7408493596,3,3,14,DRY,DAY LIGHT,OTHER,OTHER,PARKING LOT,0.0,0.0,0
-105.005781163,39.7256646989,9,3,18,WET,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.84889099899999,39.7862305305,7,0,13,DRY,DAY LIGHT,DRIVER INEXPERIENCE,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,0
-104.95462297899999,39.718127957600004,5,1,4,DRY,DARK-LIGHTED,OTHER,TURNED FROM WRONG LANE OR POSITION,AT INTERSECTION,0.0,0.0,0
-104.922259745,39.7073024567,5,5,16,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,0
-105.00013312700001,39.738464008600005,8,4,9,DRY,DAY LIGHT,OTHER,LANE VIOLATION,AT INTERSECTION,0.0,0.0,0
-104.993416495,39.7256038715,9,3,14,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,0
-104.987377969,39.7433561032,7,4,12,DRY,DAY LIGHT,OTHER,IMPROPER BACKING,NON INTERSECTION,0.0,0.0,0
-105.02104903899999,39.791023452800005,11,0,17,DRY,DAWN OR DUSK,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.84703883600001,39.7742043002,1,3,7,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.92834806,39.68028253,5,0,10,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.043729412,39.6967371673,2,3,3,DRY,DARK-LIGHTED,DUI/DWAI/DUID,LANE VIOLATION,NON INTERSECTION,0.0,0.0,0
-105.00035954399999,39.7496079854,3,0,11,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,1.0,0.0,0
-104.97341891399999,39.6900000924,5,1,18,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.918259283,39.6530787687,5,2,17,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.84367534200001,39.790316698299996,2,5,14,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.045126355,39.778381133,11,4,16,UNDER_INVESTIGATION_ROAD,UNDER_INVESTIGATION_LIGHT,UNDER INVESTIGATION,UNDER INVESTIGATION,UNDER INVESTIGATION,0.0,0.0,0
-104.959760766,39.7544661758,2,6,14,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,0
-104.94858582200001,39.7209686463,4,1,17,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.93275279999999,39.6781981909,10,0,11,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.02443288,39.666786157,4,2,12,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,0
-104.994951771,39.7656830387,10,1,19,DRY,DAY LIGHT,DISTRACTED,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.99302853299999,39.7438664936,4,2,17,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,0
-104.940404195,39.6886286846,4,1,8,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.93153555100001,39.7469072889,5,4,8,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,INTERSECTION RELATED,0.0,0.0,0
-104.931683399,39.6566942024,7,4,2,DRY,DARK-LIGHTED,DUI/DWAI/DUID,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.99187696,39.6966618181,1,0,17,DRY,DAWN OR DUSK,AGGRESSIVE DRIVING,LANE VIOLATION,NON INTERSECTION,0.0,0.0,0
-104.95894626100001,39.6982334856,3,4,12,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.98777497200001,39.7566778201,3,2,18,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-105.00214653799999,39.753382046,12,4,17,DRY,DAY LIGHT,OTHER,IMPROPER BACKING,PARKING LOT,0.0,0.0,0
-104.989935786,39.729045139499995,10,5,22,DRY,DARK-LIGHTED,OTHER,LANE VIOLATION,AT INTERSECTION,0.0,0.0,0
-104.88525569299999,39.6241281531,1,2,7,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,0
-105.01571774899999,39.6685432774,9,1,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,NON INTERSECTION,0.0,0.0,0
-104.870843187,39.6747562238,7,2,16,DRY,DAY LIGHT,DRIVER INEXPERIENCE,LANE VIOLATION,INTERSECTION RELATED,0.0,0.0,0
-104.99529703200001,39.769113321999995,11,5,19,DRY,DARK-LIGHTED,DISTRACTED,FAILED TO YIELD ROW,INTERSECTION RELATED,0.0,0.0,0
-105.00476620299999,39.7611594018,7,2,9,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.994258515,39.7449149856,8,2,9,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.041754664,39.6677169941,8,5,3,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,0
-105.004333733,39.760948943,4,4,6,ICY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.983581554,39.7320399711,8,6,4,DRY,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.79047842700001,39.783636442399995,6,5,10,UNKOWN_ROAD,UNKOWN_LIGHT,OTHER,UNKOWN_DRIVER_ACTION,UNKOWN_ROAD_DESCR,0.0,0.0,0
-104.95324110799999,39.727126096999996,12,6,8,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,0
-104.91286067600001,39.711297010900005,9,0,17,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.999447501,39.7583010659,1,1,14,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-105.014166334,39.7115257214,7,5,1,DRY,DARK-LIGHTED,OTHER,IMPROPER BACKING,PARKING LOT,0.0,0.0,0
-104.94057186100001,39.7656705139,8,1,14,DRY,DAY LIGHT,OTHER,LANE VIOLATION,AT INTERSECTION,0.0,0.0,0
-105.000992404,39.7146496181,10,2,8,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.903578221,39.7144101611,9,4,11,DRY,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,0
-105.05309373200001,39.6531829242,4,2,17,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.013966071,39.7404354071,8,3,14,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.015858092,39.7656418518,3,6,13,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,INTERSECTION RELATED,0.0,0.0,0
-105.038910765,39.769717734699995,5,2,10,WET,DAY LIGHT,OTHER,CARELESS DRIVING,PARKING LOT,0.0,0.0,0
-105.013229294,39.725676534499996,10,5,19,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.950063555,39.740162350300004,9,1,8,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.000522531,39.7661707528,12,4,19,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-105.013966071,39.7404354071,9,6,4,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.940168212,39.7623166429,11,1,12,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.955561591,39.7226922365,3,6,18,DRY,DAY LIGHT,DISTRACTED,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,0
-104.96933470799999,39.6784239106,6,4,13,DRY,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,0.0,0
-104.931658397,39.780018385300004,8,3,6,DRY,DAY LIGHT,OTHER,LANE VIOLATION,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.989605418,39.7417103906,11,5,10,DRY,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,0
-104.98890285200001,39.746379779099996,8,3,14,DRY,DAY LIGHT,OTHER,TURNED FROM WRONG LANE OR POSITION,AT INTERSECTION,0.0,0.0,0
-105.01312716700001,39.7255361028,12,4,9,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.959293175,39.7805109067,3,2,16,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,0.0,0
-104.979160272,39.7796753243,1,3,23,DRY,DARK-LIGHTED,OTHER,LANE VIOLATION,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.902708281,39.7602273111,8,4,6,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.91144232299999,39.7621573006,10,6,19,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.93442713700001,39.7336423176,12,5,9,SNOWY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.987403974,39.7290945322,7,6,14,DRY,DAY LIGHT,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,0
-104.908208088,39.6838698698,8,6,17,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,0
-105.05324705700001,39.727334220100005,10,4,22,DRY,DARK-LIGHTED,OTHER,OTHER,AT INTERSECTION,0.0,0.0,0
-104.986131229,39.7368471267,5,0,1,DRY,DARK-LIGHTED,OTHER,TURNED FROM WRONG LANE OR POSITION,AT INTERSECTION,0.0,0.0,0
-104.915815576,39.6782936971,1,4,11,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-105.014161625,39.7404389599,12,1,8,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,0
-105.04150638799999,39.7775352903,7,4,15,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,0
-104.959243801,39.7011284134,12,0,11,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,0
-104.90821950899999,39.7002156187,8,0,16,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,AT INTERSECTION,0.0,0.0,0
-104.989563048,39.7802671825,12,1,12,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,0
-104.937237326,39.7401373971,8,1,16,UNKOWN_ROAD,UNKOWN_LIGHT,OTHER,UNKOWN_DRIVER_ACTION,UNKOWN_ROAD_DESCR,0.0,0.0,0
-104.95299004299999,39.7401732454,7,3,6,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
-104.865793412,39.768503346799996,5,0,13,WET,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,0.0,0
-104.95923396,39.7153188447,8,1,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,0
